"Date","corr_SH_Hang_Seng","corr_SH_Nikkei","corr_SH_KOSPI","corr_SH_STI"
2004-01-14,0.427745933152283,0.230018417658773,0.168674162957615,0.347711745142833
2004-01-15,0.4318740586902,0.229047508647452,0.168627697364194,0.346609276593544
2004-01-16,0.433608520224026,0.231184250747807,0.171691190108265,0.345445607619081
2004-01-29,0.42728150910654,0.239435369258557,0.174622428890755,0.346483959434419
2004-01-30,0.438954346552353,0.226212160013455,0.183783245659467,0.346469065831844
2004-02-03,0.439239624301464,0.223306126868894,0.195418289165466,0.332616006387592
2004-02-04,0.369883402814432,0.175103557508304,0.154050593726335,0.312477404153574
2004-02-05,0.36644778553278,0.14442225633595,0.144468823486359,0.296774064314714
2004-02-06,0.36567761256069,0.146245363576019,0.148339115668922,0.294869695901048
2004-02-09,0.342369498044358,0.148290145156604,0.140853762638409,0.277907628185278
2004-02-10,0.355788493683977,0.142138444279233,0.159749188625298,0.292551522887041
2004-02-12,0.359329678143694,0.146123771858556,0.160127963564763,0.296426024440929
2004-02-13,0.347927445053411,0.134614472094727,0.140750006839793,0.301982398550493
2004-02-17,0.346437558625707,0.133205246003687,0.141323808575858,0.301930317298116
2004-02-18,0.35147349722831,0.161152073359841,0.146836186634974,0.329918108310997
2004-02-19,0.35620884727222,0.160400936669537,0.141112956499618,0.326908829428192
2004-02-20,0.357610080554212,0.161310597644584,0.142902993781755,0.326694138696118
2004-02-23,0.359287707249539,0.161713427478134,0.143347218655543,0.326563937006941
2004-02-24,0.37144870368321,0.126509575558437,0.144011181302453,0.331293031467765
2004-02-25,0.373082977839444,0.12388922821699,0.142506458696353,0.330481731209823
2004-02-26,0.390851286987294,0.123089911129405,0.137676138455537,0.33918802064559
2004-02-27,0.393410315435459,0.128692206318217,0.138481557093298,0.339620211930755
2004-03-02,0.404337485411093,0.147113623122024,0.161771972283238,0.337009201821165
2004-03-03,0.390703808506382,0.158450981160537,0.171835428778683,0.337651456241816
2004-03-04,0.408684061151777,0.160315101676241,0.178209129039842,0.34714851245888
2004-03-05,0.409372807645672,0.162729302552598,0.182842455386866,0.348108503205402
2004-03-08,0.410412855184024,0.159544672457906,0.185479509282418,0.348045456762485
2004-03-09,0.392742016466143,0.164342837658583,0.19536164502484,0.349091514491083
2004-03-10,0.389669483440286,0.165814151872862,0.195678891725097,0.348390792572229
2004-03-11,0.34017941657877,0.140370857493239,0.138144560975523,0.312138390045111
2004-03-12,0.325759744961263,0.131456302080943,0.133843619013932,0.280434468231048
2004-03-15,0.325797421564191,0.130351276655191,0.126632302218789,0.277196964649293
2004-03-16,0.316668034757651,0.157229662417594,0.13361668898767,0.275553307705986
2004-03-17,0.319055668434544,0.154849920885791,0.134337998764816,0.268743023052844
2004-03-18,0.321195534588573,0.153433259154907,0.130579854168591,0.268560189369483
2004-03-19,0.33960944860252,0.148228827708094,0.131303286967079,0.264906801161718
2004-03-22,0.332596822607805,0.136862237198556,0.148727545938954,0.267090417208
2004-03-23,0.316237076721302,0.133929403308519,0.138586901618587,0.246339173517686
2004-03-24,0.315597203312681,0.138891389567358,0.138666732823587,0.242508520301983
2004-03-25,0.316316803482658,0.139534663043096,0.141258367900903,0.239188211826732
2004-03-26,0.31843325520605,0.135825399420664,0.144963158854692,0.240950843027107
2004-03-29,0.321349982852115,0.130587432127674,0.14411932266977,0.242355508108554
2004-03-30,0.327493861359036,0.136783506623965,0.133926277540248,0.234963092268532
2004-03-31,0.328341448968175,0.137869079412155,0.135726810300996,0.237331251019907
2004-04-01,0.332041162968555,0.140385891891447,0.145569349097827,0.249558913895145
2004-04-02,0.331413558470531,0.13715159615547,0.149367901966453,0.258839382983464
2004-04-06,0.335926452880195,0.146274515466056,0.151723708915443,0.263804645443686
2004-04-07,0.342383541732638,0.157374702086147,0.163261394184594,0.264319647063555
2004-04-08,0.343903356994823,0.160186137642202,0.164247201359289,0.264408534225709
2004-04-13,0.346596511001096,0.159664125762871,0.163215682601575,0.25481856278585
2004-04-14,0.273680959407295,0.139897437949345,0.151141782517959,0.263903310984419
2004-04-16,0.294937943138373,0.14502717042803,0.15462132564314,0.281952117570281
2004-04-19,0.296722352639465,0.146982516976304,0.157503928124808,0.282374812939533
2004-04-20,0.298875173065213,0.154242180542595,0.154641307449069,0.289968641291859
2004-04-21,0.303126752063937,0.147160797143367,0.144943033354566,0.287750314980297
2004-04-22,0.317916552061579,0.149663861949337,0.130885028054446,0.289108932364377
2004-04-23,0.317459388461288,0.152227385841568,0.130067146516682,0.29167957253825
2004-04-26,0.282931138132259,0.132250711377314,0.109077890381276,0.283740000241473
2004-04-27,0.279837271685708,0.134172988704266,0.11020036899728,0.279455248364192
2004-04-28,0.276767177013932,0.154294446078333,0.119847764258883,0.270365574492696
2004-04-30,0.279478411372945,0.157626356091745,0.126794299577797,0.272637539521212
2004-05-10,0.292316716965126,0.174718064698347,0.151722368029163,0.277195491891126
2004-05-11,0.35922153290277,0.294630610927842,0.259641571133435,0.359044617498607
2004-05-12,0.361019621006699,0.294227955965192,0.259728314205174,0.36056461254772
2004-05-13,0.354806053901993,0.304358653329007,0.278534539609404,0.346794315900606
2004-05-14,0.35859137772085,0.306452179221313,0.281423071327929,0.347974797562179
2004-05-17,0.370165503423596,0.297065285921831,0.295881170435067,0.370406119009188
2004-05-18,0.390430660734875,0.310694847905472,0.314371388649553,0.391655765911044
2004-05-19,0.395405901636444,0.315147433886485,0.31765911027,0.396498924203922
2004-05-20,0.38684654669183,0.314609395594254,0.315701288329217,0.390541474546524
2004-05-21,0.391135802799815,0.316075345659954,0.317383917305038,0.393142289941819
2004-05-24,0.396099700046974,0.318924243739902,0.320362631018826,0.395501005141948
2004-05-25,0.393620624309578,0.317316636846982,0.315782236792304,0.390295710835578
2004-05-27,0.381632460283673,0.323891128778141,0.32360849560357,0.393313231087694
2004-05-28,0.408957661284362,0.335942956097012,0.333858426459169,0.393341848622063
2004-06-01,0.404550032459548,0.330539820458964,0.328899232170487,0.389478006942633
2004-06-03,0.397206514951223,0.322518016480673,0.322305050032064,0.385980549994993
2004-06-04,0.411218869472982,0.343779641783385,0.356010394873893,0.389634703854869
2004-06-07,0.411092779918969,0.342063628652031,0.354506022603629,0.387417914417206
2004-06-08,0.372560309407074,0.308143022343977,0.3272475528119,0.356428475259886
2004-06-09,0.369851802620076,0.299594349635202,0.324354162025606,0.351557698952615
2004-06-10,0.368360447816297,0.302510904691488,0.330993934387266,0.347843990858251
2004-06-14,0.369496783342978,0.301456322684089,0.329994208225579,0.34690974700712
2004-06-15,0.39741227478123,0.306247880845649,0.358040370810165,0.357554070025618
2004-06-16,0.391622904217037,0.291358816988665,0.362335121030013,0.358607993539196
2004-06-17,0.39566250851033,0.297183489035373,0.360929566304738,0.360925404157809
2004-06-18,0.400467596544164,0.297095563522916,0.3473824541924,0.374664267637229
2004-06-21,0.411536846592438,0.308407170297923,0.354363113281817,0.384379572918628
2004-06-23,0.411989613294809,0.309634661996068,0.354737200072015,0.381679995985472
2004-06-24,0.412687076769291,0.308176661581382,0.350317850269037,0.382055692247094
2004-06-25,0.382486640061639,0.296353406060038,0.33204000763676,0.376979201886511
2004-06-28,0.376441489393431,0.288453734792108,0.309093451624574,0.362708949778036
2004-06-29,0.375841035823816,0.279052029105652,0.312369981545269,0.350012498428645
2004-06-30,0.36321928400026,0.272290994474631,0.315619860465633,0.359961758621283
2004-07-02,0.353708987225197,0.272402176425731,0.311780389029739,0.354229761790189
2004-07-06,0.328659539214164,0.228724015372711,0.238465620237917,0.342901482404009
2004-07-07,0.332396178542254,0.212800681515357,0.239826141378307,0.341094370848606
2004-07-08,0.33188324590066,0.217943625547793,0.238417062824739,0.340655639554115
2004-07-09,0.327768717688464,0.217983769549953,0.236152178810807,0.337565837525709
2004-07-12,0.325107347063736,0.21312946635747,0.235004069581968,0.336277239050978
2004-07-13,0.323076178354448,0.179572823173919,0.232930307246857,0.313040323857774
2004-07-14,0.32225859750621,0.180981759552739,0.234110353425457,0.313177175682101
2004-07-15,0.317930398127585,0.171433323963978,0.229851747706699,0.310475432496713
2004-07-16,0.318354937934894,0.17549646476588,0.22503124439405,0.30399657225918
2004-07-20,0.334628049610274,0.175874489476033,0.232962475129369,0.303175818733662
2004-07-21,0.333122858210117,0.182899341424367,0.23485149615412,0.305665249127622
2004-07-22,0.324448896759597,0.182114311715905,0.232584888018622,0.304821640825405
2004-07-23,0.333045368295699,0.209044766543123,0.251864074780116,0.32206719206489
2004-07-26,0.335114841815477,0.20930823331511,0.252312833902432,0.318998296873118
2004-07-27,0.339066273353469,0.212352498478299,0.253179903261313,0.309795611592723
2004-07-28,0.341630136422992,0.214485130778227,0.253233384019365,0.303926832886504
2004-07-29,0.343993376324812,0.217023291849186,0.255125617737726,0.304995388602388
2004-07-30,0.322192631629567,0.205406950142413,0.230304244891685,0.318899150789434
2004-08-02,0.31400642417901,0.175916330120854,0.221404936607283,0.317291772630862
2004-08-03,0.319090384096498,0.18409253837588,0.234660510608838,0.320314378451805
2004-08-04,0.309262127068856,0.188393569408701,0.23092183771144,0.297119518767148
2004-08-05,0.27789677874696,0.149765609645433,0.232220699546419,0.264894860857216
2004-08-06,0.252326325840367,0.146890249992384,0.212590710592984,0.22463915240345
2004-08-09,0.255538464643132,0.147353228729481,0.211584727704979,0.223650125350177
2004-08-10,0.258153264093262,0.146285425512203,0.214933368165836,0.224474862756125
2004-08-11,0.258629116806851,0.149059438925105,0.217806948704327,0.215773546592522
2004-08-12,0.268463834667259,0.138715367581117,0.21148012477207,0.220961748827591
2004-08-13,0.260445770307126,0.143489573015948,0.187335954289821,0.229037400041307
2004-08-16,0.263334429136048,0.138542730109368,0.1877610657301,0.227963943207328
2004-08-17,0.279703003314748,0.146730587939769,0.191605963779796,0.223983624731129
2004-08-18,0.283923396230361,0.149486176509907,0.191179693474243,0.225766047515382
2004-08-19,0.287584171288559,0.150410440815583,0.192280012941717,0.224452240959793
2004-08-20,0.25382902274248,0.131119050656671,0.156772968477313,0.198939588253036
2004-08-23,0.257114085705154,0.132953607564159,0.158740727835256,0.198126791029026
2004-08-24,0.24974327059858,0.123799957145941,0.159923655534558,0.190200898877642
2004-08-25,0.281147148093005,0.12715811273662,0.169534468654051,0.19459769933959
2004-08-26,0.274742802236302,0.121035951941695,0.162064431311957,0.190305559589263
2004-08-27,0.278487187467471,0.123639590698536,0.159365972199507,0.191242996262253
2004-08-30,0.275825642671296,0.114231702117925,0.160758166755089,0.196592317254943
2004-08-31,0.277981821654569,0.117024128234437,0.163378241349863,0.198333298030986
2004-09-01,0.267552469401008,0.0886672640267075,0.155832114707177,0.220426617111327
2004-09-02,0.227486153223785,0.0818736695795779,0.113694372852694,0.197076385921777
2004-09-03,0.229253407950857,0.0856887646579278,0.120560339643635,0.203075446779154
2004-09-07,0.233453646026401,0.0888587785288276,0.123625113158506,0.204897251897564
2004-09-08,0.226541804061111,0.0784096779752184,0.127224070542069,0.192280435831219
2004-09-09,0.241453447492835,0.0841296874793757,0.136184998995708,0.196259075728191
2004-09-10,0.265953397338444,0.11043712098939,0.11192585654911,0.179946419967835
2004-09-13,0.270169551924851,0.11020848814024,0.116666468924329,0.18214841685204
2004-09-14,0.228507158805636,0.0692024912073355,0.0585192933866353,0.132489957561277
2004-09-15,0.221201561470849,0.0785216206617546,0.055080155763136,0.151289280174945
2004-09-16,0.183595939731657,0.025717192809708,0.049187867133181,0.174835789967359
