"Date","corr_SH_Hang_Seng","corr_SH_Nikkei","corr_SH_KOSPI","corr_SH_STI","corr_SH_SP500"
2003-08-29,0.25790809921136,0.128096278346923,0.172314180712941,0.144709798181598,0.0966799350759663
2003-09-02,0.266445851214481,0.135345219100057,0.177964038897209,0.14827712087073,0.10081691355836
2003-09-03,0.267052992181454,0.199210158371007,0.194295285687467,0.13989767465852,0.145429941624534
2003-09-04,0.268063798510931,0.200175676210737,0.195567976491592,0.142162592282058,0.145440399405603
2003-09-05,0.270545484544251,0.201148455600889,0.197032477253016,0.143834531468118,0.145094685823485
2003-09-08,0.266225357272808,0.200142043102649,0.202210135592412,0.135971282595898,0.158477830808159
2003-09-09,0.26925359149653,0.199622464029955,0.204457943929032,0.136122356133089,0.148907247988641
2003-09-16,0.276628593776654,0.186842614346739,0.19845633362553,0.148918354596297,0.154219616960818
2003-09-17,0.27408959282289,0.190190510419533,0.206122311064876,0.146337099965056,0.142506520278178
2003-09-18,0.262702904862117,0.177544847958342,0.198335130675555,0.128839761662426,0.148913560688642
2003-09-19,0.264476198333192,0.178717392093424,0.197320688906652,0.130841362670561,0.14690013317516
2003-09-22,0.265013540026835,0.178829249935396,0.195302688677966,0.132095821551269,0.146200024429614
2003-09-24,0.275749987377581,0.203089553071048,0.219614847518631,0.135983145538727,0.160788828818285
2003-09-25,0.301620136737415,0.203564941411183,0.228045898138662,0.166955380460501,0.137793120207558
2003-09-26,0.301025825046355,0.219034826939917,0.241722473748771,0.170134567965074,0.147729249901855
2003-09-29,0.30292062728819,0.219350216978291,0.247190979627495,0.172231305827701,0.150956713192166
2003-09-30,0.316455573378768,0.225663872571074,0.247198889711369,0.171469695247607,0.133395219870941
2003-10-08,0.322437565706587,0.223786550602364,0.247553759320772,0.172907107518949,0.118216868058474
2003-10-09,0.318441664981039,0.227262913154629,0.250127409763592,0.168974376940088,0.123861504128953
2003-10-10,0.319054820011967,0.227989903145937,0.246696498134163,0.170006773255205,0.12312577121085
2003-10-14,0.325530513900359,0.258742493713929,0.281656092965918,0.168874008819089,0.114200962051263
2003-10-15,0.330186168605236,0.245137622966073,0.272612778793387,0.174189661707631,0.104356736454763
2003-10-16,0.325566699505547,0.246700126197326,0.273444423008293,0.173044667710397,0.105474514508363
2003-10-17,0.326935462925582,0.23522752741416,0.257608740599966,0.170867071351859,0.102024422727644
2003-10-20,0.328757244112232,0.235625518065196,0.254733810037681,0.173773779488705,0.098275601614044
2003-10-21,0.323738382124275,0.228289941338354,0.248130492504815,0.17225226019803,0.0946896926881463
2003-10-22,0.326905326891126,0.224676922506518,0.24937026934373,0.174763941385899,0.0951406859678733
2003-10-23,0.314945446545439,0.191526881860317,0.239694890425792,0.149161292745043,0.0502812676716712
2003-10-27,0.324203794712562,0.206938629798552,0.250860611958288,0.159919299784483,0.0490683926329435
2003-10-28,0.323308226017733,0.200454741957577,0.242780768309695,0.168747633968848,0.0534320353309967
2003-10-29,0.31984456631592,0.200902321934797,0.241764493234391,0.169250895604866,0.0531101439168026
2003-10-30,0.320237817784529,0.196278100927107,0.240166897336878,0.17319142104079,0.0535126255474091
2003-10-31,0.319212394153795,0.198562281850436,0.232817346331075,0.176834838807523,0.0563185352401699
2003-11-04,0.321400802491707,0.19702793661543,0.232605022314983,0.178764029603371,0.0577957262507514
2003-11-05,0.343707328545514,0.228911506994074,0.255083339415399,0.245376228713376,0.0617744231395831
2003-11-06,0.345257322238716,0.229558959894271,0.252633777228955,0.246993663755165,0.0631563492933152
2003-11-07,0.364449352508694,0.250166356977228,0.270516108355394,0.251893007827699,0.0508103783982548
2003-11-10,0.358897360437417,0.244046991535574,0.252518227862514,0.248133410652514,0.0603652450418999
2003-11-11,0.359049859583967,0.241890410784818,0.250737040440725,0.244830160668033,0.0583554618245175
2003-11-12,0.357276549316271,0.235624941333288,0.24899484217416,0.239201087086626,0.058717633638711
2003-11-13,0.357584081998937,0.232120365327966,0.234278472156282,0.226714949900712,0.0331627434772777
2003-11-14,0.356482390831169,0.232711964076009,0.233835450926919,0.227249336837927,0.0340444460257416
2003-11-17,0.355900625045865,0.224556034905309,0.231881556998655,0.224812192109801,0.0266067703613359
2003-11-18,0.357043525865395,0.223935886072708,0.233165322687671,0.226152927559998,0.0295417744783772
2003-11-19,0.356380180871716,0.21976772329324,0.228850975335176,0.223586866500323,0.0404956363777509
2003-11-20,0.338592600193876,0.194686425933137,0.182302051250421,0.20382648707556,0.0541292553675846
2003-11-21,0.326740957309778,0.215459878124125,0.174434851945983,0.186220217853229,0.0262638346956694
2003-11-26,0.328035971003268,0.216127556740897,0.174519534052996,0.188595952027608,0.0263761631155898
2003-11-28,0.355626250609348,0.243613567500841,0.193554104224291,0.213755097046127,0.0973798150137544
2003-12-01,0.343773325874009,0.244952170771852,0.186035795929465,0.206788574519111,0.0980771042411713
2003-12-02,0.352254930430257,0.262145786968473,0.19774113928706,0.218213598260348,0.11336659270154
2003-12-03,0.353244261026909,0.26229204726451,0.19880587718901,0.218564821251034,0.11298825489962
2003-12-04,0.35272062231631,0.26012124949552,0.19978093984641,0.220437897912109,0.111850504970274
2003-12-05,0.353429590408013,0.261496107432323,0.199588734601016,0.220225255917155,0.113322980845475
2003-12-08,0.3550423175096,0.261828387641421,0.199819205477606,0.22108104986707,0.113806449635367
2003-12-09,0.361019217955875,0.270199451935264,0.203401682559117,0.225737608579846,0.107632668643415
2003-12-10,0.362975259202429,0.271122721607229,0.204969618359421,0.224920054213419,0.103459018588695
2003-12-11,0.361229828236452,0.251387434206472,0.21257290829468,0.223297664899881,0.0999801447613253
2003-12-12,0.360872936490945,0.250866578777908,0.213344318571825,0.224003286350361,0.0994865917190884
2003-12-15,0.362293630986243,0.250969032433667,0.212222285522409,0.22479975628709,0.0997850847439346
2003-12-16,0.363385119195449,0.246691296522762,0.21014378136863,0.22451350388001,0.100053659548786
2003-12-17,0.362414479109147,0.24804989383228,0.212435257203476,0.226555867681055,0.0981825248881199
2003-12-18,0.366103006186911,0.253384825831341,0.219140555848826,0.229352520306511,0.0977457862628071
2003-12-19,0.36782933168511,0.253637671020122,0.220692143204576,0.228902113611981,0.0995084342554594
2003-12-22,0.360768020655832,0.245743104605916,0.218816115175065,0.231541284267729,0.10064227299908
2003-12-24,0.369104645931147,0.248575790397882,0.19217197038823,0.243122811233689,0.108853952522254
2003-12-29,0.36571944498289,0.247102235947727,0.178148435815704,0.244391535081966,0.108845820891911
2003-12-30,0.36572014031651,0.239381371470591,0.179234108428155,0.234003610217879,0.0893990079078358
2004-01-05,0.369033141887559,0.245506193513649,0.190639631675202,0.242712226193348,0.0889615323337221
2004-01-06,0.427802771668605,0.258969689985558,0.216199685169247,0.319051564012592,0.123172992499003
2004-01-07,0.428668944991442,0.258803894655904,0.216830174988701,0.318819911449575,0.123315656604582
2004-01-08,0.431199506294006,0.256283622786764,0.218961264413219,0.319573848365316,0.124249201930957
2004-01-09,0.43199232316717,0.25974372786615,0.215686105421277,0.320023612696814,0.129109422678407
2004-01-13,0.414603267682233,0.246691513809801,0.184745009001446,0.311710340498322,0.143980963016979
2004-01-14,0.412410261043865,0.232578022274345,0.187612614826785,0.313877885680067,0.140284727877903
2004-01-15,0.415590265766687,0.231948783567326,0.187549104242842,0.313490434319925,0.12976582244856
2004-01-16,0.417094497532457,0.233494896131461,0.189658553872221,0.313448925960806,0.129445699264169
2004-01-29,0.413125359963538,0.2391608963011,0.191657214830356,0.314480449422788,0.13391948734008
2004-01-30,0.421535838305697,0.230253735739562,0.197741724067913,0.314940997168905,0.121933352839747
2004-02-03,0.422168378218731,0.228213039945557,0.205437238907598,0.306089204676669,0.128495586032596
2004-02-04,0.37505831567493,0.19500362407149,0.176828281881928,0.292973068454171,0.137581443382186
2004-02-05,0.372760249736205,0.173570465493177,0.17009861611011,0.282526158751179,0.117484301743057
2004-02-06,0.372399704168339,0.174739006113089,0.172700316641094,0.281413816441047,0.117926925190789
2004-02-09,0.356544239273237,0.176024178862665,0.16750698336058,0.2702496746721,0.1068196984031
2004-02-10,0.365724938054279,0.171655688930242,0.179951082342301,0.280672560390181,0.102666792188537
2004-02-12,0.368279287124742,0.174221033088897,0.180228642801206,0.283535126480774,0.0998078273750629
2004-02-13,0.360549404785248,0.166185205655775,0.1669168556197,0.28754655303625,0.0918436735447708
2004-02-17,0.359644907638536,0.165067734886602,0.167296385425011,0.287672757054746,0.0937725234287631
2004-02-18,0.362938452034098,0.18310688075073,0.170601887225516,0.307338960301748,0.11456399781224
2004-02-19,0.366265595916214,0.182548018487008,0.166665819719973,0.305516934336242,0.110829519526659
2004-02-20,0.3673567840812,0.183100202333733,0.167864175161216,0.305560543630531,0.110828558869695
2004-02-23,0.368633607125123,0.183331965104525,0.168152598385038,0.30566411146867,0.110025933091031
2004-02-24,0.376776712029427,0.159309292199079,0.168267709925973,0.309254848835629,0.117157952961017
2004-02-25,0.378047593159009,0.156802253532322,0.166976033073292,0.308931415055445,0.117119950167234
2004-02-26,0.390074303744774,0.155850083627728,0.163503389349134,0.315172242048507,0.108367734322434
2004-02-27,0.392002354871258,0.159303792176205,0.164047780093949,0.315934641448729,0.108664297050906
2004-03-02,0.399644314481181,0.171140670733342,0.179026916838828,0.314444352253512,0.107474952547658
2004-03-03,0.390780846076888,0.178249169596422,0.185641775957122,0.315089282691959,0.109911795638757
2004-03-04,0.403159500236019,0.179399158874213,0.189935151024199,0.321804909450056,0.107582186027473
2004-03-05,0.403845891820438,0.181018623178662,0.19307299624532,0.322761256080469,0.108991328977429
2004-03-08,0.404766723071389,0.178827236363034,0.194943649781033,0.322938595187374,0.108517206792955
2004-03-09,0.393211933450767,0.181911668173021,0.2015844240385,0.323965488182742,0.12683454494456
2004-03-10,0.391344252684419,0.182907369901422,0.201903657183969,0.323726844929656,0.126202991019726
2004-03-11,0.358135483860851,0.165547984526341,0.163032811782225,0.300468810031764,0.0729641938131666
2004-03-12,0.348325249683047,0.159387106486622,0.160082387422589,0.279963008939128,0.0605313248151894
2004-03-15,0.348367742561715,0.158454418634469,0.154480312623697,0.277890477058725,0.0622206166767108
2004-03-16,0.34192534774948,0.175815080152613,0.158809624519251,0.276781607525304,0.0326462625171004
2004-03-17,0.343563938709583,0.174199419101907,0.159315047492587,0.27232420053331,0.0353063721485883
2004-03-18,0.345043391930267,0.173085524601068,0.15615625274112,0.272241404693811,0.0356613581054107
2004-03-19,0.35703147064361,0.169470335445243,0.156511415323829,0.269810142134763,0.0389202427436704
2004-03-22,0.352286271034582,0.161682486006312,0.168078892766466,0.271198356773819,0.0223383860987284
2004-03-23,0.341049993724716,0.159623380599455,0.160877395368099,0.257410389875882,0.0187417873349932
2004-03-24,0.340633288447602,0.162825361136188,0.160952703335261,0.254836258538898,0.0211639819469031
2004-03-25,0.341124725194501,0.163198514458891,0.162741035782081,0.252549904834479,0.0226139210562618
2004-03-26,0.342382647162768,0.160540058491589,0.165215737715925,0.253683090635672,0.0202073312736422
2004-03-29,0.344365899422896,0.156642595264827,0.164616296661386,0.254585749698429,0.0216209523209011
2004-03-30,0.348404524571477,0.160624793500059,0.157713599284287,0.249685444514808,0.0128423915033609
2004-03-31,0.348723505749275,0.161325236860503,0.158962997342404,0.251172476355161,0.0148317080436026
2004-04-01,0.351181932073745,0.162886584035858,0.165426581569032,0.258994821352515,0.0145885817503104
2004-04-02,0.350812683026233,0.16069183313256,0.167958001559754,0.264983403619992,0.0203040006622092
2004-04-06,0.353826607353903,0.16648213195586,0.169577256313167,0.268215772712506,0.0264618102732888
2004-04-07,0.35799216547308,0.173310558344978,0.176750034860582,0.268583867530767,0.0302405199357129
2004-04-08,0.359100513347596,0.175178125531261,0.177513530329781,0.268680235728365,0.032993530147139
2004-04-13,0.360968623770965,0.174871738765612,0.176918501731294,0.262479202321657,0.0346883429272471
2004-04-14,0.311765534222468,0.160980784123377,0.168298624832362,0.267993045580621,0.0745703196932908
2004-04-16,0.324299393482532,0.16431994855282,0.170666680388664,0.280053525459844,0.0770065694174498
2004-04-19,0.32520633877423,0.165154148373035,0.172421771777748,0.280438265459588,0.0761212466671157
2004-04-20,0.326614935568796,0.169958009597222,0.170541640609992,0.285577386015904,0.0759486976608718
2004-04-21,0.3294990986758,0.165138040969636,0.163876583928823,0.284200057690507,0.0826683740155836
2004-04-22,0.339203182192703,0.166769791574977,0.154324301968967,0.285188834399878,0.0774706829354628
2004-04-23,0.338961527516863,0.168510863833905,0.153789004565135,0.287010070280205,0.08197901242923
2004-04-26,0.315372346252479,0.155079772265465,0.139434426067574,0.281883694864474,0.0820659490475342
2004-04-27,0.31273998803121,0.156363910208516,0.139819447025224,0.27916392580561,0.0825255140933075
2004-04-28,0.31044945653612,0.169407515487934,0.146048181017842,0.273212800744307,0.0796337310437115
2004-04-30,0.312296671660456,0.171653959814272,0.150508466116618,0.274748317180765,0.0845058500256849
2004-05-10,0.320426152773247,0.182747519616782,0.165920247352999,0.277778362415861,0.0946275934949869
2004-05-11,0.364642597454136,0.266556906400742,0.241247822859762,0.333997918044895,0.132635806402301
2004-05-12,0.366076341427331,0.26657465420281,0.241608390391153,0.335277052040007,0.13472181549602
2004-05-13,0.362036592013159,0.275001435496392,0.256067792157164,0.326586219643003,0.133742649917051
2004-05-14,0.364774147627159,0.27685029285278,0.258467313815617,0.327701664723652,0.134077546762318
2004-05-17,0.37289901238695,0.271165502074124,0.269821380089978,0.343952441770584,0.134551438860495
2004-05-18,0.387028809961643,0.281508065783949,0.283831487846325,0.360093933199908,0.147577343003491
2004-05-19,0.390716321286926,0.285077689810644,0.286624550952179,0.363876998655596,0.151646388957878
2004-05-20,0.384914583293428,0.284998589333252,0.285665357746329,0.360186864466165,0.150748382676976
2004-05-21,0.388096352768395,0.286340826456138,0.287214801125247,0.362307710945683,0.150453768052118
2004-05-24,0.391712015017775,0.288676269186833,0.28969487783753,0.364256715938578,0.151895763012385
2004-05-25,0.390250657742288,0.287843926449119,0.286829220621101,0.360901535591823,0.150831342324876
2004-05-27,0.382421338096002,0.29344184985861,0.293409975395409,0.36390214042058,0.104563998300202
2004-05-28,0.401634621240212,0.303064576760632,0.301870476175676,0.364881245087048,0.118227979115039
2004-06-01,0.398830855785467,0.299584475416729,0.298710962278091,0.362391933571324,0.118852995651866
2004-06-03,0.3940807346028,0.294611644754799,0.294759442964119,0.360464303147706,0.117045009669703
2004-06-04,0.404079274947779,0.310457351613339,0.319912904219905,0.363575132907818,0.126510422325222
2004-06-07,0.404222717333205,0.309502055599868,0.319139038946213,0.362202951378642,0.125718898644491
2004-06-08,0.377904422048925,0.286506356513857,0.300628496228711,0.34127656963066,0.0963377829982945
2004-06-09,0.37617268627366,0.280872869415387,0.299027765139551,0.338095075840521,0.0949925659602892
2004-06-10,0.37525551382227,0.283237608603439,0.304195836507652,0.335709680668765,0.109991533076145
2004-06-14,0.376183273266993,0.282684112814686,0.303747036622761,0.335141996938267,0.110022487951503
